asset_id,source_id,kind,page,path,note
Sed25ab572782-embedded-Q16-image6,Sed25ab572782,embedded_image,5,questions/BJ-2023-XC-ERMO/assets/Q16_photo.png,Q16 原卷公交便民驿栈照片；candidate asset 与原卷媒体字节一致。 source_media=word/media/image6.png; question_mapping=BJ-2023-XC-ERMO-Q16; sha256=5d6b37d809609ebde596ff7601b9dd6c3c1975b0b59d1675b07330a8101153d5; staging-only path relative to this receipt
S85ebe0578ce8-answer-candidate-rendered-pdf,S85ebe0578ce8,rendered_pdf,,questions/BJ-2024-XC-ERMO/assets/answer_candidate.rendered.pdf,source_id=S85ebe0578ce8; source_rel=answer_candidate.rendered.pdf; question_mapping=考试级来源资产; sha256=360cd624ab1eef44dc7638def058de45d9cb7e987abb19fbef768ce0e81f7253; staging-only path relative to this receipt
Sf2e1772f20ed-formal-rubric-rendered-pdf,Sf2e1772f20ed,rendered_pdf,,questions/BJ-2024-XC-ERMO/assets/formal_rubric.rendered.pdf,source_id=Sf2e1772f20ed; source_rel=formal_rubric.rendered.pdf; question_mapping=考试级来源资产; sha256=b46ab45e57bd93e730dd2af488e53e0c3b79d9103024fbe094add0a3fdd3546e; staging-only path relative to this receipt
S0dbd7271f7bf-media-image1-png,S0dbd7271f7bf,embedded_image,,questions/BJ-2024-XC-ERMO/assets/media/image1.png,source_id=S0dbd7271f7bf; source_rel=media/image1.png; question_mapping=BJ-2024-XC-ERMO-Q2; sha256=80335c680779eb0d033db338e6cdfe1c8596a4949e5ead98e631e08244848e43; staging-only path relative to this receipt
S0dbd7271f7bf-media-image2-png,S0dbd7271f7bf,embedded_image,,questions/BJ-2024-XC-ERMO/assets/media/image2.png,source_id=S0dbd7271f7bf; source_rel=media/image2.png; question_mapping=BJ-2024-XC-ERMO-Q7; sha256=0540c29b186e61beae5e659f2ecbcd775688ea72255894ca64d4ef83a5d3aa15; staging-only path relative to this receipt
S0dbd7271f7bf-media-image3-png,S0dbd7271f7bf,embedded_image,,questions/BJ-2024-XC-ERMO/assets/media/image3.png,source_id=S0dbd7271f7bf; source_rel=media/image3.png; question_mapping=BJ-2024-XC-ERMO-Q9; sha256=c89d00482c47dcea164059fba332616e50ae52f901815135e8f8509b352c290e; staging-only path relative to this receipt
S0dbd7271f7bf-media-image4-png,S0dbd7271f7bf,embedded_image,,questions/BJ-2024-XC-ERMO/assets/media/image4.png,source_id=S0dbd7271f7bf; source_rel=media/image4.png; question_mapping=BJ-2024-XC-ERMO-Q9; sha256=f1c000a5e2198f05b9a5a331e7b803ff7a937e0ba69097dacd633a14a72ed04c; staging-only path relative to this receipt
S0dbd7271f7bf-media-image5-png,S0dbd7271f7bf,embedded_image,,questions/BJ-2024-XC-ERMO/assets/media/image5.png,source_id=S0dbd7271f7bf; source_rel=media/image5.png; question_mapping=BJ-2024-XC-ERMO-Q15; sha256=6b2109ea4e67d5a778859bc76359ef2ce722880e0584cc0f7fa87868168deac3; staging-only path relative to this receipt
S0dbd7271f7bf-media-image6-png,S0dbd7271f7bf,embedded_image,,questions/BJ-2024-XC-ERMO/assets/media/image6.png,source_id=S0dbd7271f7bf; source_rel=media/image6.png; question_mapping=BJ-2024-XC-ERMO-Q15; sha256=6b2109ea4e67d5a778859bc76359ef2ce722880e0584cc0f7fa87868168deac3; staging-only path relative to this receipt
S0dbd7271f7bf-original-rendered-pdf,S0dbd7271f7bf,rendered_pdf,,questions/BJ-2024-XC-ERMO/assets/original.rendered.pdf,source_id=S0dbd7271f7bf; source_rel=original.rendered.pdf; question_mapping=考试级来源资产; sha256=7b329c109052d2c00d35226d1f76dc95ca042f5bac0db81010f5497750b753e3; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-hdphoto1-wdp,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_hdphoto1.wdp,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_hdphoto1.wdp; question_mapping=原卷来源媒体；题内图像映射由原卷 OOXML 关系保留; sha256=20e48cb924cc92d940bc80d01910e8a10d7521543f5f1a385cb9028b654918a2; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-hdphoto2-wdp,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_hdphoto2.wdp,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_hdphoto2.wdp; question_mapping=原卷来源媒体；题内图像映射由原卷 OOXML 关系保留; sha256=8366880233991e6ca8124d368e2a60879955491e9b78fa14f74f435cd6e6a3e9; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-hdphoto3-wdp,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_hdphoto3.wdp,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_hdphoto3.wdp; question_mapping=原卷来源媒体；题内图像映射由原卷 OOXML 关系保留; sha256=20538da14e6928a145bac727f41b040a172230d415366103c77937fbbb12f9e3; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-hdphoto4-wdp,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_hdphoto4.wdp,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_hdphoto4.wdp; question_mapping=原卷来源媒体；题内图像映射由原卷 OOXML 关系保留; sha256=2fa554e32b8c0dedc452efee77f83ebf26614553c0f3ccf03ca71ff1fa8907e0; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-image1-png,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_image1.png,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_image1.png; question_mapping=BJ-2024-XC-ERMO-Q2; sha256=80335c680779eb0d033db338e6cdfe1c8596a4949e5ead98e631e08244848e43; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-image2-png,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_image2.png,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_image2.png; question_mapping=BJ-2024-XC-ERMO-Q7; sha256=0540c29b186e61beae5e659f2ecbcd775688ea72255894ca64d4ef83a5d3aa15; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-image3-png,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_image3.png,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_image3.png; question_mapping=BJ-2024-XC-ERMO-Q9; sha256=c89d00482c47dcea164059fba332616e50ae52f901815135e8f8509b352c290e; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-image4-png,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_image4.png,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_image4.png; question_mapping=BJ-2024-XC-ERMO-Q9; sha256=f1c000a5e2198f05b9a5a331e7b803ff7a937e0ba69097dacd633a14a72ed04c; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-image5-png,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_image5.png,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_image5.png; question_mapping=BJ-2024-XC-ERMO-Q15; sha256=6b2109ea4e67d5a778859bc76359ef2ce722880e0584cc0f7fa87868168deac3; staging-only path relative to this receipt
S0dbd7271f7bf-raw-media-original-word-media-image6-png,S0dbd7271f7bf,raw_embedded_media,,questions/BJ-2024-XC-ERMO/assets/raw_media/original_word_media_image6.png,source_id=S0dbd7271f7bf; source_rel=raw_media/original_word_media_image6.png; question_mapping=BJ-2024-XC-ERMO-Q15; sha256=6b2109ea4e67d5a778859bc76359ef2ce722880e0584cc0f7fa87868168deac3; staging-only path relative to this receipt
S85ebe0578ce8-rendered-answer-candidate-page-1-png,S85ebe0578ce8,page_render,1,questions/BJ-2024-XC-ERMO/assets/rendered_answer_candidate/page-1.png,source_id=S85ebe0578ce8; source_rel=rendered_answer_candidate/page-1.png; question_mapping=Q1-Q19（参考答案来源层）; sha256=95bdf7bfb9420a7695db0bd8a6274117eec88313495ab4a763cd28edbf3abad6; staging-only path relative to this receipt
S85ebe0578ce8-rendered-answer-candidate-page-2-png,S85ebe0578ce8,page_render,2,questions/BJ-2024-XC-ERMO/assets/rendered_answer_candidate/page-2.png,source_id=S85ebe0578ce8; source_rel=rendered_answer_candidate/page-2.png; question_mapping=Q1-Q19（参考答案来源层）; sha256=2e1d36a0f320644ceb63abd41603fd77b1f08b18e984630f75acdb0f57556614; staging-only path relative to this receipt
Sf2e1772f20ed-rendered-formal-rubric-page-1-png,Sf2e1772f20ed,page_render,1,questions/BJ-2024-XC-ERMO/assets/rendered_formal_rubric/page-1.png,source_id=Sf2e1772f20ed; source_rel=rendered_formal_rubric/page-1.png; question_mapping=Q16-Q19（正式评分来源层）; sha256=8a7d0e877bf285d0f64061c36ed0fe4b94d02bec903c8af66565f976d537abc4; staging-only path relative to this receipt
Sf2e1772f20ed-rendered-formal-rubric-page-2-png,Sf2e1772f20ed,page_render,2,questions/BJ-2024-XC-ERMO/assets/rendered_formal_rubric/page-2.png,source_id=Sf2e1772f20ed; source_rel=rendered_formal_rubric/page-2.png; question_mapping=Q16-Q19（正式评分来源层）; sha256=1c49c8f745ea9cbbf98782f7d53f9dd5339143699aeae3fc3352cf7206fd0655; staging-only path relative to this receipt
Sf2e1772f20ed-rendered-formal-rubric-page-3-png,Sf2e1772f20ed,page_render,3,questions/BJ-2024-XC-ERMO/assets/rendered_formal_rubric/page-3.png,source_id=Sf2e1772f20ed; source_rel=rendered_formal_rubric/page-3.png; question_mapping=Q16-Q19（正式评分来源层）; sha256=43345349f71f41ec7a9531198dde8301fdf8d8d53ad8672f545476fecbd06e00; staging-only path relative to this receipt
Sf2e1772f20ed-rendered-formal-rubric-page-4-png,Sf2e1772f20ed,page_render,4,questions/BJ-2024-XC-ERMO/assets/rendered_formal_rubric/page-4.png,source_id=Sf2e1772f20ed; source_rel=rendered_formal_rubric/page-4.png; question_mapping=Q16-Q19（正式评分来源层）; sha256=c207af85cf4c3380806e0208b09c133256fdabbe6377afa66619199187575d09; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-1-png,S0dbd7271f7bf,page_render,1,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-1.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-1.png; question_mapping=BJ-2024-XC-ERMO-Q1;BJ-2024-XC-ERMO-Q2;BJ-2024-XC-ERMO-Q3; sha256=578bb7766a72d708fe22acd83d8b31a9c8262410d8584894c91b82f5ae8fb04a; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-2-png,S0dbd7271f7bf,page_render,2,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-2.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-2.png; question_mapping=BJ-2024-XC-ERMO-Q4;BJ-2024-XC-ERMO-Q5;BJ-2024-XC-ERMO-Q6; sha256=0ea72093b10ebbd7872c1efc2bbfe241835539e99a4627cd7f0e7781ae558587; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-3-png,S0dbd7271f7bf,page_render,3,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-3.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-3.png; question_mapping=BJ-2024-XC-ERMO-Q7;BJ-2024-XC-ERMO-Q8; sha256=b648f4032fba5730802fc16bc9734d06813b2094a321438c557e364fdacc2614; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-4-png,S0dbd7271f7bf,page_render,4,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-4.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-4.png; question_mapping=BJ-2024-XC-ERMO-Q9;BJ-2024-XC-ERMO-Q10;BJ-2024-XC-ERMO-Q11;BJ-2024-XC-ERMO-Q12; sha256=22951b57a849629fd3e99980bef326aa7862dcf139b4d41d424cf190e6d9d4ed; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-5-png,S0dbd7271f7bf,page_render,5,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-5.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-5.png; question_mapping=BJ-2024-XC-ERMO-Q13;BJ-2024-XC-ERMO-Q14;BJ-2024-XC-ERMO-Q15; sha256=2112bc17e630a5f804920c02ac1888f7a5b974adcd2fc59d6be7ac7bb8cf6ecf; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-6-png,S0dbd7271f7bf,page_render,6,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-6.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-6.png; question_mapping=BJ-2024-XC-ERMO-Q16;BJ-2024-XC-ERMO-Q17;BJ-2024-XC-ERMO-Q18; sha256=d295697c89de7a2171ba2cef1b20b10a2870a3e0515f00a653535a8d4a89a29d; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-7-png,S0dbd7271f7bf,page_render,7,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-7.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-7.png; question_mapping=BJ-2024-XC-ERMO-Q18;BJ-2024-XC-ERMO-Q19; sha256=02b11dbb4108ab061d3a6a2dec5cae7eea46a892ee7a94bf764d28aeb00c3b88; staging-only path relative to this receipt
S0dbd7271f7bf-rendered-original-page-8-png,S0dbd7271f7bf,page_render,8,questions/BJ-2024-XC-ERMO/assets/rendered_original/page-8.png,source_id=S0dbd7271f7bf; source_rel=rendered_original/page-8.png; question_mapping=BJ-2024-XC-ERMO-Q19; sha256=d3dd04b1de3a20f8cb87e011dbc43105d58522ad47ed77270ec802580fa986a8; staging-only path relative to this receipt
MATERIALIZATION-asset_inventory_json,MATERIALIZATION,audit_asset_inventory,,questions/BJ-2024-XC-YIMO/assets/asset_inventory.json,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/asset_inventory.json; sha256=3ef2cc260ce69556a3bf5d193d8e5296436fe21a7fdd6d145a8b960f2d25203e; bytes=7226; question_mapping=unmapped_or_shared
S2aa2ee045f75-source_media-hdphoto1_wdp,S2aa2ee045f75,embedded_vector,,questions/BJ-2024-XC-YIMO/assets/source_media/hdphoto1.wdp,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/hdphoto1.wdp; sha256=d47aeaba7471f42ae1491963a7167a1760d1a1e65affdba550450348e4efb19f; bytes=64695; question_mapping=unmapped_or_shared
S2aa2ee045f75-source_media-hdphoto2_wdp,S2aa2ee045f75,embedded_vector,,questions/BJ-2024-XC-YIMO/assets/source_media/hdphoto2.wdp,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/hdphoto2.wdp; sha256=8312370beec2046ea6213876f10f77f1c8b34490a6ef5d467cbcc2519fa71d1e; bytes=29332; question_mapping=unmapped_or_shared
S2aa2ee045f75-source_media-hdphoto3_wdp,S2aa2ee045f75,embedded_vector,,questions/BJ-2024-XC-YIMO/assets/source_media/hdphoto3.wdp,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/hdphoto3.wdp; sha256=010784e5f5b713fa5df18079fdee7b4de088f83f22795467e46608aebf6383b6; bytes=75901; question_mapping=unmapped_or_shared
S2aa2ee045f75-source_media-image1_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image1.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image1.png; sha256=0cbfb27eb7abde3d3f16159b91b6bc36c4e3962150b00f9fa9e72b9f0158d934; bytes=37760; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image10_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image10.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image10.png; sha256=8b2761f2b35def89b8e5e9b9e1c8b6689e234dea628ed14492bdd51ce9bc65e4; bytes=24249; question_mapping=BJ-2024-XC-YIMO-Q14
S2aa2ee045f75-source_media-image11_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image11.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image11.png; sha256=678dc7edf14c6e47d91b44d6fddf5830fb6bcab63f0176b8d69c59386cfa5573; bytes=43824; question_mapping=BJ-2024-XC-YIMO-Q15
S2aa2ee045f75-source_media-image12_wmf,S2aa2ee045f75,embedded_vector,,questions/BJ-2024-XC-YIMO/assets/source_media/image12.wmf,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image12.wmf; sha256=8b8c99ab8fb202b453526505079d577d45ce337eafb83813055f449637bf345d; bytes=1756728; question_mapping=BJ-2024-XC-YIMO-Q19
S2aa2ee045f75-source_media-image2_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image2.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image2.png; sha256=662c974b061f2a0021848de83837858981e3ce4ea8e1d1c6dc9a5310c7f8a7e2; bytes=43762; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image3_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image3.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image3.png; sha256=d10c54ad9e7da64bb95cc39b36f28708080f034e562cf6f091668200224e873c; bytes=41284; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image4_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image4.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image4.png; sha256=7fcf56afc69ecfaa35ff529b36bfc925b30cd4460d051e48c410057c205c8935; bytes=41480; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image5_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image5.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image5.png; sha256=0cbfb27eb7abde3d3f16159b91b6bc36c4e3962150b00f9fa9e72b9f0158d934; bytes=37760; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image6_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image6.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image6.png; sha256=662c974b061f2a0021848de83837858981e3ce4ea8e1d1c6dc9a5310c7f8a7e2; bytes=43762; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image7_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image7.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image7.png; sha256=d10c54ad9e7da64bb95cc39b36f28708080f034e562cf6f091668200224e873c; bytes=41284; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image8_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image8.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image8.png; sha256=7fcf56afc69ecfaa35ff529b36bfc925b30cd4460d051e48c410057c205c8935; bytes=41480; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-source_media-image9_png,S2aa2ee045f75,embedded_image,,questions/BJ-2024-XC-YIMO/assets/source_media/image9.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/source_media/image9.png; sha256=d55a0ba307c234814f4601b506abd2017709c2c56aefb2e1dee0b1fb125ae1df; bytes=95318; question_mapping=BJ-2024-XC-YIMO-Q7
S91e28443e7a1-visual_pages-answer-2024_4高三统一测试思想政治答案_pdf,S91e28443e7a1,source_render_pdf,,questions/BJ-2024-XC-YIMO/assets/visual_pages/answer/2024.4高三统一测试思想政治答案.pdf,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/answer/2024.4高三统一测试思想政治答案.pdf; sha256=4436eddce99f1d73dd9e71871d550b2d5c58dd21de3bea730e318a0a5b171015; bytes=73720; question_mapping=BJ-2024-XC-YIMO-Q1|BJ-2024-XC-YIMO-Q2|BJ-2024-XC-YIMO-Q3|BJ-2024-XC-YIMO-Q4|BJ-2024-XC-YIMO-Q5|BJ-2024-XC-YIMO-Q6|BJ-2024-XC-YIMO-Q7|BJ-2024-XC-YIMO-Q8|BJ-2024-XC-YIMO-Q9|BJ-2024-XC-YIMO-Q10|BJ-2024-XC-YIMO-Q11|BJ-2024-XC-YIMO-Q12|BJ-2024-XC-YIMO-Q13|BJ-2024-XC-YIMO-Q14|BJ-2024-XC-YIMO-Q15|BJ-2024-XC-YIMO-Q16|BJ-2024-XC-YIMO-Q17|BJ-2024-XC-YIMO-Q18|BJ-2024-XC-YIMO-Q19
S91e28443e7a1-visual_pages-answer-page-001_png,S91e28443e7a1,page_render,1,questions/BJ-2024-XC-YIMO/assets/visual_pages/answer/page-001.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/answer/page-001.png; sha256=e1f2e585c09e067adf8661c6fc460ad78b1bc48a799cbcbb0b91ffbaaf66c48f; bytes=36985; question_mapping=BJ-2024-XC-YIMO-Q1|BJ-2024-XC-YIMO-Q2|BJ-2024-XC-YIMO-Q3|BJ-2024-XC-YIMO-Q4|BJ-2024-XC-YIMO-Q5|BJ-2024-XC-YIMO-Q6|BJ-2024-XC-YIMO-Q7|BJ-2024-XC-YIMO-Q8|BJ-2024-XC-YIMO-Q9|BJ-2024-XC-YIMO-Q10|BJ-2024-XC-YIMO-Q11|BJ-2024-XC-YIMO-Q12|BJ-2024-XC-YIMO-Q13|BJ-2024-XC-YIMO-Q14|BJ-2024-XC-YIMO-Q15|BJ-2024-XC-YIMO-Q16|BJ-2024-XC-YIMO-Q17|BJ-2024-XC-YIMO-Q18|BJ-2024-XC-YIMO-Q19
S91e28443e7a1-visual_pages-answer-page-002_png,S91e28443e7a1,page_render,2,questions/BJ-2024-XC-YIMO/assets/visual_pages/answer/page-002.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/answer/page-002.png; sha256=d7f142bd48cac27f275f30a52fb402acc40f7ea301067348178c9da8f167acee; bytes=28959; question_mapping=BJ-2024-XC-YIMO-Q1|BJ-2024-XC-YIMO-Q2|BJ-2024-XC-YIMO-Q3|BJ-2024-XC-YIMO-Q4|BJ-2024-XC-YIMO-Q5|BJ-2024-XC-YIMO-Q6|BJ-2024-XC-YIMO-Q7|BJ-2024-XC-YIMO-Q8|BJ-2024-XC-YIMO-Q9|BJ-2024-XC-YIMO-Q10|BJ-2024-XC-YIMO-Q11|BJ-2024-XC-YIMO-Q12|BJ-2024-XC-YIMO-Q13|BJ-2024-XC-YIMO-Q14|BJ-2024-XC-YIMO-Q15|BJ-2024-XC-YIMO-Q16|BJ-2024-XC-YIMO-Q17|BJ-2024-XC-YIMO-Q18|BJ-2024-XC-YIMO-Q19
S91e28443e7a1-visual_pages-answer-page-1_png,S91e28443e7a1,page_render,1,questions/BJ-2024-XC-YIMO/assets/visual_pages/answer/page-1.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/answer/page-1.png; sha256=e1f2e585c09e067adf8661c6fc460ad78b1bc48a799cbcbb0b91ffbaaf66c48f; bytes=36985; question_mapping=BJ-2024-XC-YIMO-Q1|BJ-2024-XC-YIMO-Q2|BJ-2024-XC-YIMO-Q3|BJ-2024-XC-YIMO-Q4|BJ-2024-XC-YIMO-Q5|BJ-2024-XC-YIMO-Q6|BJ-2024-XC-YIMO-Q7|BJ-2024-XC-YIMO-Q8|BJ-2024-XC-YIMO-Q9|BJ-2024-XC-YIMO-Q10|BJ-2024-XC-YIMO-Q11|BJ-2024-XC-YIMO-Q12|BJ-2024-XC-YIMO-Q13|BJ-2024-XC-YIMO-Q14|BJ-2024-XC-YIMO-Q15|BJ-2024-XC-YIMO-Q16|BJ-2024-XC-YIMO-Q17|BJ-2024-XC-YIMO-Q18|BJ-2024-XC-YIMO-Q19
S91e28443e7a1-visual_pages-answer-page-2_png,S91e28443e7a1,page_render,2,questions/BJ-2024-XC-YIMO/assets/visual_pages/answer/page-2.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/answer/page-2.png; sha256=d7f142bd48cac27f275f30a52fb402acc40f7ea301067348178c9da8f167acee; bytes=28959; question_mapping=BJ-2024-XC-YIMO-Q1|BJ-2024-XC-YIMO-Q2|BJ-2024-XC-YIMO-Q3|BJ-2024-XC-YIMO-Q4|BJ-2024-XC-YIMO-Q5|BJ-2024-XC-YIMO-Q6|BJ-2024-XC-YIMO-Q7|BJ-2024-XC-YIMO-Q8|BJ-2024-XC-YIMO-Q9|BJ-2024-XC-YIMO-Q10|BJ-2024-XC-YIMO-Q11|BJ-2024-XC-YIMO-Q12|BJ-2024-XC-YIMO-Q13|BJ-2024-XC-YIMO-Q14|BJ-2024-XC-YIMO-Q15|BJ-2024-XC-YIMO-Q16|BJ-2024-XC-YIMO-Q17|BJ-2024-XC-YIMO-Q18|BJ-2024-XC-YIMO-Q19
S2aa2ee045f75-visual_pages-exam-page-001_png,S2aa2ee045f75,page_render,1,questions/BJ-2024-XC-YIMO/assets/visual_pages/exam/page-001.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/exam/page-001.png; sha256=34522a4aafd18b3bbac8fe1ec48f053f360ff5abf56b3e94507d8a77120164ec; bytes=448788; question_mapping=BJ-2024-XC-YIMO-Q1
S2aa2ee045f75-visual_pages-exam-page-002_png,S2aa2ee045f75,page_render,2,questions/BJ-2024-XC-YIMO/assets/visual_pages/exam/page-002.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/exam/page-002.png; sha256=fe1f841e0fe2698ba80b88babc3e14f374426df018be0719684b9f44e1bf2138; bytes=43541; question_mapping=BJ-2024-XC-YIMO-Q2|BJ-2024-XC-YIMO-Q3|BJ-2024-XC-YIMO-Q4|BJ-2024-XC-YIMO-Q5|BJ-2024-XC-YIMO-Q6
S2aa2ee045f75-visual_pages-exam-page-003_png,S2aa2ee045f75,page_render,3,questions/BJ-2024-XC-YIMO/assets/visual_pages/exam/page-003.png,localized from 后勤管理/MD全库流水线_20260921/receipts/fix_2024_xc_yimo_final/assets/visual_pages/exam/page-003.png; sha256=40440437b15e07f159d3091fa34f244249ed67c80bd5019b882f554973dc148b; bytes=167463; question_mapping=BJ-2024-XC-YIMO-Q7|BJ-2024-XC-YIMO-Q8|BJ-2024-XC-YIMO-Q9|BJ-2024-XC-YIMO-Q10|BJ-2024-XC-YIMO-Q11
