question_id,exam_id,num,type,type_source,score_text,score_value,subq_hint,source_id,role,variant,rel_path,line_range,chars,option_marks,needs_review,extraction_status
BJ-2025-CY-QIMO-Q11,BJ-2025-CY-QIMO,11,选择题,,,,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,89-94,241,4,N,extracted
BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO,12,选择题,,,,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,94-96,329,4,N,extracted
BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO,13,选择题,,,,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,96-99,338,4,N,extracted
BJ-2025-CY-QIMO-Q14,BJ-2025-CY-QIMO,14,选择题,,,,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,99-104,259,4,N,extracted
BJ-2025-CY-QIMO-Q15,BJ-2025-CY-QIMO,15,选择题,,,,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,104-117,354,4,N,extracted
BJ-2025-CY-QIMO-Q16,BJ-2025-CY-QIMO,16,非选择题,,（8 分）,8,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,117-123,470,0,N,extracted
BJ-2025-CY-QIMO-Q17,BJ-2025-CY-QIMO,17,非选择题,,（8 分）,8,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,123-135,571,0,N,extracted
BJ-2025-CY-QIMO-Q18,BJ-2025-CY-QIMO,18,非选择题,,（6 分）,6,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,135-142,382,0,N,extracted
BJ-2025-CY-QIMO-Q19,BJ-2025-CY-QIMO,19,非选择题,,（7 分）,7,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,142-148,207,0,N,extracted
BJ-2025-CY-QIMO-Q20,BJ-2025-CY-QIMO,20,非选择题,,（10 分）,10,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,148-169,751,0,N,extracted
BJ-2025-CY-QIMO-Q21,BJ-2025-CY-QIMO,21,非选择题,,（8 分）,8,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,169-173,330,0,N,extracted
BJ-2025-CY-QIMO-Q22,BJ-2025-CY-QIMO,22,非选择题,,（8 分）,8,,Sec82917288aa,原卷,native,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,173-184,452,0,N,extracted
BJ-2025-CY-QIMO-Q1,BJ-2025-CY-QIMO,1,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,11-24,278,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q2,BJ-2025-CY-QIMO,2,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,24-32,272,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q3,BJ-2025-CY-QIMO,3,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,32-48,321,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q4,BJ-2025-CY-QIMO,4,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,48-60,284,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q5,BJ-2025-CY-QIMO,5,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,60-70,250,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q6,BJ-2025-CY-QIMO,6,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,70-82,315,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q7,BJ-2025-CY-QIMO,7,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,82-98,285,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q8,BJ-2025-CY-QIMO,8,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,98-107,241,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q9,BJ-2025-CY-QIMO,9,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,107-126,472,4,Y,candidate_ocr
BJ-2025-CY-QIMO-Q10,BJ-2025-CY-QIMO,10,选择题,,,,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,126-148,572,8,Y,candidate_ocr
BJ-2025-CY-QIMO-Q16,BJ-2025-CY-QIMO,16,非选择题,,（8分）,8,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,148-159,462,0,Y,candidate_ocr
BJ-2025-CY-QIMO-Q17,BJ-2025-CY-QIMO,17,非选择题,,（8分）,8,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,159-180,588,0,Y,candidate_ocr
BJ-2025-CY-QIMO-Q18,BJ-2025-CY-QIMO,18,非选择题,,（6分）,6,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,180-191,382,0,Y,candidate_ocr
BJ-2025-CY-QIMO-Q19,BJ-2025-CY-QIMO,19,非选择题,,（7分）,7,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,191-198,207,0,Y,candidate_ocr
BJ-2025-CY-QIMO-Q20,BJ-2025-CY-QIMO,20,非选择题,,（10分）,10,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,198-243,688,0,Y,candidate_ocr
BJ-2025-CY-QIMO-Q21,BJ-2025-CY-QIMO,21,非选择题,,（8分）,8,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,243-252,334,0,Y,candidate_ocr
BJ-2025-CY-QIMO-Q22,BJ-2025-CY-QIMO,22,非选择题,,（8分）,8,,Sec82917288aa,原卷,ocr_candidate,2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,252-267,476,0,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q16,BJ-2025-HD-QIZHONG,16,非选择题,,（11分）,11,,S7bbd92bd3b93,评分材料,native,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,10-16,260,0,N,extracted
BJ-2025-HD-QIZHONG-Q17,BJ-2025-HD-QIZHONG,17,非选择题,,（6分）,6,,S7bbd92bd3b93,评分材料,native,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,16-19,146,0,N,extracted
BJ-2025-HD-QIZHONG-Q18,BJ-2025-HD-QIZHONG,18,非选择题,,（8分）,8,,S7bbd92bd3b93,评分材料,native,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,19-22,135,0,N,extracted
BJ-2025-HD-QIZHONG-Q19,BJ-2025-HD-QIZHONG,19,非选择题,,（7分）,7,,S7bbd92bd3b93,评分材料,native,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,22-25,177,0,N,extracted
BJ-2025-HD-QIZHONG-Q20,BJ-2025-HD-QIZHONG,20,非选择题,,（8分）,8,,S7bbd92bd3b93,评分材料,native,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,25-28,152,0,N,extracted
BJ-2025-HD-QIZHONG-Q21,BJ-2025-HD-QIZHONG,21,非选择题,,（15分）,15,,S7bbd92bd3b93,评分材料,native,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,28-32,413,0,N,extracted
BJ-2025-HD-QIZHONG-Q1,BJ-2025-HD-QIZHONG,1,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,5-10,375,4,N,extracted
BJ-2025-HD-QIZHONG-Q2,BJ-2025-HD-QIZHONG,2,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,10-13,257,4,N,extracted
BJ-2025-HD-QIZHONG-Q3,BJ-2025-HD-QIZHONG,3,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,13-24,322,4,N,extracted
BJ-2025-HD-QIZHONG-Q4,BJ-2025-HD-QIZHONG,4,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,24-29,268,4,N,extracted
BJ-2025-HD-QIZHONG-Q5,BJ-2025-HD-QIZHONG,5,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,29-32,276,4,N,extracted
BJ-2025-HD-QIZHONG-Q6,BJ-2025-HD-QIZHONG,6,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,32-35,266,4,N,extracted
BJ-2025-HD-QIZHONG-Q7,BJ-2025-HD-QIZHONG,7,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,35-38,297,4,N,extracted
BJ-2025-HD-QIZHONG-Q8,BJ-2025-HD-QIZHONG,8,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,38-49,303,4,N,extracted
BJ-2025-HD-QIZHONG-Q9,BJ-2025-HD-QIZHONG,9,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,49-53,278,4,N,extracted
BJ-2025-HD-QIZHONG-Q10,BJ-2025-HD-QIZHONG,10,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,53-65,475,4,N,extracted
BJ-2025-HD-QIZHONG-Q11,BJ-2025-HD-QIZHONG,11,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,65-75,315,4,N,extracted
BJ-2025-HD-QIZHONG-Q12,BJ-2025-HD-QIZHONG,12,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,75-79,261,4,N,extracted
BJ-2025-HD-QIZHONG-Q13,BJ-2025-HD-QIZHONG,13,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,79-83,240,4,N,extracted
BJ-2025-HD-QIZHONG-Q14,BJ-2025-HD-QIZHONG,14,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,83-102,678,4,N,extracted
BJ-2025-HD-QIZHONG-Q15,BJ-2025-HD-QIZHONG,15,选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,102-107,329,4,N,extracted
BJ-2025-HD-QIZHONG-Q16,BJ-2025-HD-QIZHONG,16,非选择题,,,,1/2,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,107-124,800,0,Y,extracted
BJ-2025-HD-QIZHONG-Q17,BJ-2025-HD-QIZHONG,17,非选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,124-132,257,0,Y,extracted
BJ-2025-HD-QIZHONG-Q18,BJ-2025-HD-QIZHONG,18,非选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,132-143,376,0,Y,extracted
BJ-2025-HD-QIZHONG-Q19,BJ-2025-HD-QIZHONG,19,非选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,143-148,322,0,Y,extracted
BJ-2025-HD-QIZHONG-Q20,BJ-2025-HD-QIZHONG,20,非选择题,,,,,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,148-153,365,0,Y,extracted
BJ-2025-HD-QIZHONG-Q21,BJ-2025-HD-QIZHONG,21,非选择题,,,,1/2,Sb452d8b4e21b,原卷,native,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,153-180,1359,0,Y,extracted
BJ-2025-HD-QIZHONG-Q1,BJ-2025-HD-QIZHONG,1,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,14-35,398,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q2,BJ-2025-HD-QIZHONG,2,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,35-46,228,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q3,BJ-2025-HD-QIZHONG,3,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,46-67,446,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q9,BJ-2025-HD-QIZHONG,9,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,67-78,241,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q10,BJ-2025-HD-QIZHONG,10,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,78-98,432,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q11,BJ-2025-HD-QIZHONG,11,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,98-115,311,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q12,BJ-2025-HD-QIZHONG,12,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,115-126,239,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q13,BJ-2025-HD-QIZHONG,13,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,126-144,262,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q14,BJ-2025-HD-QIZHONG,14,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,144-182,470,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q15,BJ-2025-HD-QIZHONG,15,选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,182-195,283,4,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q16,BJ-2025-HD-QIZHONG,16,非选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,195-203,245,0,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q25,BJ-2025-HD-QIZHONG,25,非选择题,,,,1/2,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,204-244,703,0,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q17,BJ-2025-HD-QIZHONG,17,非选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,244-280,757,0,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q19,BJ-2025-HD-QIZHONG,19,非选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,280-290,326,0,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q20,BJ-2025-HD-QIZHONG,20,非选择题,,,,,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,290-300,362,0,Y,candidate_ocr
BJ-2025-HD-QIZHONG-Q21,BJ-2025-HD-QIZHONG,21,非选择题,,,,1,Sb452d8b4e21b,原卷,ocr_candidate,2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf,300-325,528,0,Y,candidate_ocr
BJ-2025-HD-QIMO-Q16,BJ-2025-HD-QIMO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8分）,8,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,45-109,1177,0,N,extracted
BJ-2025-HD-QIMO-Q2,BJ-2025-HD-QIMO,2,选择题,,,,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,109-110,62,0,Y,extracted
BJ-2025-HD-QIMO-Q5,BJ-2025-HD-QIMO,5,选择题,,,,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,112-120,51,0,Y,extracted
BJ-2025-HD-QIMO-Q1,BJ-2025-HD-QIMO,1,选择题,,（共4分）,4,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,120-213,1613,0,Y,extracted
BJ-2025-HD-QIMO-Q6,BJ-2025-HD-QIMO,6,选择题,,,,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,213-242,734,0,Y,extracted
BJ-2025-HD-QIMO-Q18,BJ-2025-HD-QIMO,18,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（7分）,7,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,242-273,1169,0,N,extracted
BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO,19,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（8 分）,8,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,554-587,1795,0,N,extracted
BJ-2025-HD-QIMO-Q22,BJ-2025-HD-QIMO,22,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（9分）,9,,S4b22b6c78aad,评分材料,native,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,587-592,77,0,N,extracted
BJ-2025-HD-QIMO-Q1,BJ-2025-HD-QIMO,1,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,7-13,205,4,N,extracted
BJ-2025-HD-QIMO-Q2,BJ-2025-HD-QIMO,2,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,13-19,274,4,N,extracted
BJ-2025-HD-QIMO-Q3,BJ-2025-HD-QIMO,3,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,19-25,244,4,N,extracted
BJ-2025-HD-QIMO-Q4,BJ-2025-HD-QIMO,4,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,25-30,190,4,N,extracted
BJ-2025-HD-QIMO-Q5,BJ-2025-HD-QIMO,5,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,30-36,309,4,N,extracted
BJ-2025-HD-QIMO-Q6,BJ-2025-HD-QIMO,6,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,36-43,284,4,N,extracted
BJ-2025-HD-QIMO-Q7,BJ-2025-HD-QIMO,7,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,43-49,276,4,N,extracted
BJ-2025-HD-QIMO-Q8,BJ-2025-HD-QIMO,8,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,49-54,278,4,N,extracted
BJ-2025-HD-QIMO-Q9,BJ-2025-HD-QIMO,9,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,54-65,330,4,N,extracted
BJ-2025-HD-QIMO-Q10,BJ-2025-HD-QIMO,10,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,65-76,461,4,N,extracted
BJ-2025-HD-QIMO-Q11,BJ-2025-HD-QIMO,11,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,76-83,299,4,N,extracted
BJ-2025-HD-QIMO-Q12,BJ-2025-HD-QIMO,12,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,83-95,421,4,N,extracted
BJ-2025-HD-QIMO-Q13,BJ-2025-HD-QIMO,13,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,95-101,324,4,N,extracted
BJ-2025-HD-QIMO-Q14,BJ-2025-HD-QIMO,14,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,101-107,250,4,N,extracted
BJ-2025-HD-QIMO-Q15,BJ-2025-HD-QIMO,15,选择题,,,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,107-113,268,4,N,extracted
BJ-2025-HD-QIMO-Q16,BJ-2025-HD-QIMO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,113-119,329,0,Y,extracted
BJ-2025-HD-QIMO-Q17,BJ-2025-HD-QIMO,17,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,119-127,627,0,Y,extracted
BJ-2025-HD-QIMO-Q18,BJ-2025-HD-QIMO,18,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,127-137,566,0,Y,extracted
BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO,19,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,137-142,318,0,Y,extracted
BJ-2025-HD-QIMO-Q20,BJ-2025-HD-QIMO,20,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,142-154,504,0,Y,extracted
BJ-2025-HD-QIMO-Q21,BJ-2025-HD-QIMO,21,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,154-164,712,0,Y,extracted
BJ-2025-HD-QIMO-Q22,BJ-2025-HD-QIMO,22,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),,,,Sb960993a71bd,原卷,native,2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx,164-176,817,0,Y,extracted
BJ-2025-XC-QIMO-Q16,BJ-2025-XC-QIMO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（11分）,11,,S89d264a31e34,评分材料,native,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,13-29,496,0,N,extracted
BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO,17,非选择题,,（10分）,10,,S89d264a31e34,评分材料,native,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,29-37,462,0,N,extracted
BJ-2025-XC-QIMO-Q18,BJ-2025-XC-QIMO,18,非选择题,,（7 分）,7,,S89d264a31e34,评分材料,native,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,37-64,1058,0,N,extracted
BJ-2025-XC-QIMO-Q19,BJ-2025-XC-QIMO,19,非选择题,,（8 分）,8,,S89d264a31e34,评分材料,native,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,64-76,362,0,N,extracted
BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,非选择题,,（9 分）,9,,S89d264a31e34,评分材料,native,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,76-89,601,0,N,extracted
BJ-2025-XC-QIMO-Q21,BJ-2025-XC-QIMO,21,非选择题,,（10 分）,10,,S89d264a31e34,评分材料,native,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,89-112,817,0,N,extracted
BJ-2025-XC-QIMO-Q16,BJ-2025-XC-QIMO,16,非选择题,inferred_from_exam_structure(同卷选择题最大题号=15),（11分）,11,,S89d264a31e34,评分材料,ocr_candidate,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,43-65,518,0,Y,candidate_ocr
BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO,17,非选择题,,（10分）,10,,S89d264a31e34,评分材料,ocr_candidate,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,65-87,469,0,Y,candidate_ocr
BJ-2025-XC-QIMO-Q18,BJ-2025-XC-QIMO,18,非选择题,,（7分）,7,,S89d264a31e34,评分材料,ocr_candidate,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,87-137,1018,0,Y,candidate_ocr
BJ-2025-XC-QIMO-Q19,BJ-2025-XC-QIMO,19,非选择题,,（8分）,8,,S89d264a31e34,评分材料,ocr_candidate,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,137-152,381,0,Y,candidate_ocr
BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,非选择题,,（9分）,9,,S89d264a31e34,评分材料,ocr_candidate,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,152-176,598,0,Y,candidate_ocr
BJ-2025-XC-QIMO-Q21,BJ-2025-XC-QIMO,21,非选择题,,（10分）,10,,S89d264a31e34,评分材料,ocr_candidate,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,176-218,773,0,Y,candidate_ocr
BJ-2025-XC-QIMO-Q1,BJ-2025-XC-QIMO,1,选择题,,,,,S6662da1c2772,原卷,native,2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,5-9,321,4,N,extracted
BJ-2025-XC-QIMO-Q2,BJ-2025-XC-QIMO,2,选择题,,,,,S6662da1c2772,原卷,native,2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,9-11,230,4,N,extracted
BJ-2025-XC-QIMO-Q3,BJ-2025-XC-QIMO,3,选择题,,,,,S6662da1c2772,原卷,native,2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf,11-21,342,4,N,extracted
