question_id,exam_id,qnum,material_source_id,material_rel_path,material_role,material_kind,pair_status,exam_rubric_status,overlap,num_from_name,evidence
BJ-2025-CY-QIMO-Q12,BJ-2025-CY-QIMO,12,S953eaee3f98d,2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-CY-QIMO)；文件名未限定题号；未能在材料正文定位到第12题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干329字/材料段0字)
BJ-2025-CY-QIMO-Q13,BJ-2025-CY-QIMO,13,S953eaee3f98d,2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-CY-QIMO)；文件名未限定题号；未能在材料正文定位到第13题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干338字/材料段0字)
BJ-2025-CY-QIMO-Q14,BJ-2025-CY-QIMO,14,S953eaee3f98d,2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-CY-QIMO)；文件名未限定题号；未能在材料正文定位到第14题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干259字/材料段0字)
BJ-2025-CY-QIMO-Q15,BJ-2025-CY-QIMO,15,S953eaee3f98d,2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-CY-QIMO)；文件名未限定题号；未能在材料正文定位到第15题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干355字/材料段0字)
BJ-2025-CY-QIMO-Q17,BJ-2025-CY-QIMO,17,S953eaee3f98d,2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-CY-QIMO)；文件名未限定题号；未能在材料正文定位到第17题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干572字/材料段0字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q16,BJ-2025-HD-QIZHONG,16,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干261字/材料段261字)；分值文本 11；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q17,BJ-2025-HD-QIZHONG,17,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干147字/材料段148字)；分值文本 6；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q18,BJ-2025-HD-QIZHONG,18,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干136字/材料段137字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q19,BJ-2025-HD-QIZHONG,19,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干178字/材料段179字)；分值文本 7；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q20,BJ-2025-HD-QIZHONG,20,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干153字/材料段154字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q21,BJ-2025-HD-QIZHONG,21,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干413字/材料段416字)；分值文本 15；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q1,BJ-2025-HD-QIZHONG,1,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干375字/材料段3字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q2,BJ-2025-HD-QIZHONG,2,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干257字/材料段3字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q3,BJ-2025-HD-QIZHONG,3,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干322字/材料段3字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q4,BJ-2025-HD-QIZHONG,4,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干268字/材料段3字)
BJ-2025-HD-QIZHONG-Q5,BJ-2025-HD-QIZHONG,5,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干276字/材料段3字)
BJ-2025-HD-QIZHONG-Q6,BJ-2025-HD-QIZHONG,6,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干266字/材料段3字)
BJ-2025-HD-QIZHONG-Q7,BJ-2025-HD-QIZHONG,7,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干297字/材料段3字)
BJ-2025-HD-QIZHONG-Q8,BJ-2025-HD-QIZHONG,8,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干303字/材料段3字)
BJ-2025-HD-QIZHONG-Q9,BJ-2025-HD-QIZHONG,9,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干278字/材料段3字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q10,BJ-2025-HD-QIZHONG,10,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干475字/材料段4字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q11,BJ-2025-HD-QIZHONG,11,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干315字/材料段4字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q12,BJ-2025-HD-QIZHONG,12,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干261字/材料段4字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q13,BJ-2025-HD-QIZHONG,13,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干240字/材料段4字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q14,BJ-2025-HD-QIZHONG,14,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干678字/材料段4字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q15,BJ-2025-HD-QIZHONG,15,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；正文定位方式=行内答案键；题干块6-gram重叠0.0000(题干329字/材料段4字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIZHONG-Q25,BJ-2025-HD-QIZHONG,25,S7bbd92bd3b93,2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIZHONG)；文件名未限定题号；未能在材料正文定位到第25题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干703字/材料段0字)
BJ-2025-HD-QIMO-Q16,BJ-2025-HD-QIMO,16,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1177字/材料段4000字)；分值文本 8；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并
BJ-2025-HD-QIMO-Q2,BJ-2025-HD-QIMO,2,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干62字/材料段63字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIMO-Q5,BJ-2025-HD-QIMO,5,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干51字/材料段1666字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIMO-Q1,BJ-2025-HD-QIMO,1,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0357,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0357(题干1613字/材料段50字)；分值文本 4；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIMO-Q6,BJ-2025-HD-QIMO,6,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干734字/材料段4000字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIMO-Q18,BJ-2025-HD-QIMO,18,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1169字/材料段6624字)；分值文本 7；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并
BJ-2025-HD-QIMO-Q19,BJ-2025-HD-QIMO,19,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1796字/材料段2659字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIMO-Q22,BJ-2025-HD-QIMO,22,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干78字/材料段862字)；分值文本 9；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-HD-QIMO-Q3,BJ-2025-HD-QIMO,3,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干244字/材料段29字)
BJ-2025-HD-QIMO-Q4,BJ-2025-HD-QIMO,4,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干190字/材料段19字)
BJ-2025-HD-QIMO-Q7,BJ-2025-HD-QIMO,7,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第7题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干276字/材料段0字)
BJ-2025-HD-QIMO-Q8,BJ-2025-HD-QIMO,8,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第8题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干278字/材料段0字)
BJ-2025-HD-QIMO-Q9,BJ-2025-HD-QIMO,9,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第9题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干330字/材料段0字)
BJ-2025-HD-QIMO-Q10,BJ-2025-HD-QIMO,10,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第10题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干461字/材料段0字)
BJ-2025-HD-QIMO-Q11,BJ-2025-HD-QIMO,11,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第11题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干299字/材料段0字)
BJ-2025-HD-QIMO-Q12,BJ-2025-HD-QIMO,12,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第12题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干421字/材料段0字)
BJ-2025-HD-QIMO-Q13,BJ-2025-HD-QIMO,13,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第13题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干324字/材料段0字)
BJ-2025-HD-QIMO-Q14,BJ-2025-HD-QIMO,14,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第14题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干250字/材料段0字)
BJ-2025-HD-QIMO-Q15,BJ-2025-HD-QIMO,15,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第15题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干268字/材料段0字)
BJ-2025-HD-QIMO-Q17,BJ-2025-HD-QIMO,17,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第17题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干627字/材料段0字)
BJ-2025-HD-QIMO-Q20,BJ-2025-HD-QIMO,20,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第20题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干506字/材料段0字)
BJ-2025-HD-QIMO-Q21,BJ-2025-HD-QIMO,21,S4b22b6c78aad,2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-HD-QIMO)；文件名未限定题号；未能在材料正文定位到第21题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干712字/材料段0字)
BJ-2025-XC-QIMO-Q16,BJ-2025-XC-QIMO,16,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干497字/材料段498字)；分值文本 11；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并
BJ-2025-XC-QIMO-Q17,BJ-2025-XC-QIMO,17,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干463字/材料段464字)；分值文本 10；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q18,BJ-2025-XC-QIMO,18,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1059字/材料段1060字)；分值文本 7；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q19,BJ-2025-XC-QIMO,19,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干363字/材料段364字)；分值文本 8；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q20,BJ-2025-XC-QIMO,20,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干602字/材料段603字)；分值文本 9；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q21,BJ-2025-XC-QIMO,21,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干817字/材料段821字)；分值文本 10；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q1,BJ-2025-XC-QIMO,1,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第1题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干321字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q2,BJ-2025-XC-QIMO,2,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第2题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干230字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q3,BJ-2025-XC-QIMO,3,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第3题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干342字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q4,BJ-2025-XC-QIMO,4,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第4题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干194字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q5,BJ-2025-XC-QIMO,5,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第5题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干281字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q6,BJ-2025-XC-QIMO,6,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第6题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干121字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q7,BJ-2025-XC-QIMO,7,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第7题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干228字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q8,BJ-2025-XC-QIMO,8,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第8题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干427字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q9,BJ-2025-XC-QIMO,9,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第9题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干189字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-XC-QIMO-Q10,BJ-2025-XC-QIMO,10,S89d264a31e34,2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-XC-QIMO)；文件名未限定题号；未能在材料正文定位到第10题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干277字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
