source_id,rel_path,original_path,format,size,sha256,top_dir,in_scope,exclude_reason,alias_count,alias_paths,pages,pages_source,read_status,process_status,output_path
S16fa597a98fe,2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/20.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/20.pptx,pptx,5399320,16fa597a98fe48b9ede4725233a6971ce13b172dafc4b4997201dd4d1293b299,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/20.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/20.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕£σƒÄΣ╕Çµ¿í/τ╗åσêÖ/σêåΘóÿτ╗åσêÖ/Σ╕£σƒÄΣ╕Çµ¿íΦ»äµáçτ╗åσêÖ∩╝êσï┐Σ╝á∩╝ë/20.pptx,7,python-pptx len(slides),pending,pending,
Seaae525d6ec9,2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf,pdf,6179160,eaae525d6ec9cabbbfc2786669579e5cd251178accc5ed4432223c6196d28929,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026东城一模/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕£σƒÄΣ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.pdf,16,pdfinfo,pending,pending,
S99e851c9338f,2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf,pdf,668225,99e851c9338f0983927c8f90551e5d7f7a5b6a1806599448ab4e8fd12fe9251f,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/补充材料/26东城一模细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026东城一模/细则/补充材料/26东城一模细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕£σƒÄΣ╕Çµ¿í/τ╗åσêÖ/ΦíÑσààµ¥ÉµûÖ/26Σ╕£σƒÄΣ╕Çµ¿íτ╗åσêÖ.pdf,16,pdfinfo,pending,pending,
S34b21a3a804e,2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,pdf,5246761,34b21a3a804e567c86b3805158e9209c44bd9b8b4ee891f79145f19e889de472,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕£σƒÄΣ╕Çµ¿í/Φ»òσì╖/ΦíÑσààµ¥ÉµûÖ/2026Σ╕£σƒÄΣ╕Çµ¿í σÄƒσì╖µë½µÅÅτëê.pdf,10,pdfinfo,pending,pending,
S0dafc181e82e,2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,pdf,945774,0dafc181e82eb031dae6bc668d9e0f91cb614dfbc09cb48711d5c97a93b7a195,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026东城一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕£σƒÄΣ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,10,pdfinfo,pending,pending,
S26649804f1de,2026模拟题/2026各区一模/2026丰台一模/细则/细则.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026丰台一模/细则/细则.pptx,pptx,23449985,26649804f1de31f52829752b234da32ee8eb8e383501b558ab6c598dd3f9155d,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/细则/细则.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026丰台一模/细则/细则.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕░σÅ░Σ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.pptx,68,python-pptx len(slides),pending,pending,
S6e8f2df5ef86,2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf,pdf,5971693,6e8f2df5ef86ff9e362187a1d36fce5a516ea1729d49807243da9a9b0fa73847,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026丰台一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026丰台一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Σ╕░σÅ░Σ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,10,pdfinfo,pending,pending,
S2e0f67df1ab7,2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx,docx,24071,2e0f67df1ab78a60dccde6bec64faee10f32e14f8feed1c53959d700e5c8afcb,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026延庆一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026σ╗╢σ║åΣ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落61 表格3,pending,pending,
Scc9193041171,2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf,pdf,694178,cc91930411716013bd6f2388cdd62ec95ccd6409a6328abd732df10553726e41,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026延庆一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026延庆一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026σ╗╢σ║åΣ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,9,pdfinfo,pending,pending,
S0ca482adfc64,2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx,docx,45608,0ca482adfc64b0d7023d9f1012005aa3ebd02abee75eb9451c97ad8d281c0d96,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026房山一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026µê┐σ▒▒Σ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落84 表格0,pending,pending,
Se37482eff39f,2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf,pdf,4378557,e37482eff39f36180903a44c78d4f80464c817cd0ceeca5c35c51f5c4a7b5bf9,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026房山一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026房山一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026µê┐σ▒▒Σ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,11,pdfinfo,pending,pending,
S3a11db4bade2,2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx,docx,24525,3a11db4bade216d1f174fab8e1b27f29e9b12e1a6b309296103b20e7c67c230d,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026朝阳一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026µ£¥Θÿ│Σ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落128 表格0,pending,pending,
S585b15124610,2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf,pdf,668962,585b15124610aff7afffd93a3c4753f4b89eb9cd2dc1060a17022cecb4d8a8d9,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026朝阳一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026朝阳一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026µ£¥Θÿ│Σ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,13,pdfinfo,pending,pending,
S9b5ac8fd0cfe,2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,pdf,2405986,9b5ac8fd0cfe59cb5dd47ea200078c3342a8cfc212be1cbe8a8f13044a540111,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026海淀一模/细则/细则.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026µ╡╖µ╖ÇΣ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.pdf,8,pdfinfo,pending,pending,
S03e0412bb805,2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf,pdf,1739453,03e0412bb80579d817c36d81a80cbe3caaf6ba114b5ff7272a9ec5582696b547,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026海淀一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026µ╡╖µ╖ÇΣ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,8,pdfinfo,pending,pending,
S78d97b669465,2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc,doc,61440,78d97b669465d8a5bf5290a80e0c500f202c2ee8aa2e7bf6ed082a1be6a57ef3,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/细则/细则.doc | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026石景山一模/细则/细则.doc | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026τƒ│µÖ»σ▒▒Σ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.doc,unknown,.doc 旧格式未转换，页数待 soffice 转换后取得,pending,pending,
S0d4a5cd29c2e,2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf,pdf,701385,0d4a5cd29c2e69615b523f3c9a7d0170dcc7a1e3362e8e1e1f68ab6c2cd7a2de,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026石景山一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026石景山一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026τƒ│µÖ»σ▒▒Σ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,10,pdfinfo,pending,pending,
S22206a780a15,2026模拟题/2026各区一模/2026西城一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026西城一模/细则/细则.docx,docx,21457,22206a780a1503a6d8a61a86f8f18a8c5cfac2d7cb1851a84e668d8dd356eae0,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026西城一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026ΦÑ┐σƒÄΣ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落92 表格0,pending,pending,
S5581e0237e86,2026模拟题/2026各区一模/2026西城一模/试卷/补充材料/2026北京西城高三一模政治.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026西城一模/试卷/补充材料/2026北京西城高三一模政治.pdf,pdf,13170039,5581e0237e861511efb8400525d43aa042ca59a4fa0878e1e249617f4397ecc2,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/补充材料/2026北京西城高三一模政治.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026西城一模/试卷/补充材料/2026北京西城高三一模政治.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026ΦÑ┐σƒÄΣ╕Çµ¿í/Φ»òσì╖/ΦíÑσààµ¥ÉµûÖ/2026σîùΣ║¼ΦÑ┐σƒÄΘ½ÿΣ╕ëΣ╕Çµ¿íµö┐µ▓╗.pdf,11,pdfinfo,pending,pending,
S795b221243cd,2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx,docx,4178588,795b221243cdf7b62b7199bf41649f11c1e749c2c9199b3afbe13b6489e1dc61,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026西城一模/试卷/试卷.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026西城一模/试卷/试卷.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026ΦÑ┐σƒÄΣ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.docx,unknown,docx 无固定页数；实测 段落173 表格1,pending,pending,
S7100a8d418c6,2026模拟题/2026各区一模/2026通州一模/细则/26 通州一模评标.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026通州一模/细则/26 通州一模评标.pdf,pdf,1769056,7100a8d418c6747d2d80d4cc83813f8622589640882ebd92f5e09fbb29fb3e5e,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/细则/26 通州一模评标.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026通州一模/细则/26 通州一模评标.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026ΘÇÜσ╖₧Σ╕Çµ¿í/τ╗åσêÖ/26 ΘÇÜσ╖₧Σ╕Çµ¿íΦ»äµáç.pdf,16,pdfinfo,pending,pending,
Sdced3f305445,2026模拟题/2026各区一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf,pdf,8260419,dced3f3054457ebcf15b8217e10703e359761f0c131ea57678cfea5dbada1c34,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026通州一模/试卷/2026北京通州高三一模政治.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026ΘÇÜσ╖₧Σ╕Çµ¿í/Φ»òσì╖/2026σîùΣ║¼ΘÇÜσ╖₧Θ½ÿΣ╕ëΣ╕Çµ¿íµö┐µ▓╗.pdf,10,pdfinfo,pending,pending,
S89313bd87150,2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx,docx,23845,89313bd871502cf49c53f220152183ae2ba55a2dd906afe5e8553f1a91d1f155,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026门头沟一模/细则/细则.docx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Θù¿σñ┤µ▓ƒΣ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.docx,unknown,docx 无固定页数；实测 段落67 表格5,pending,pending,
Se84e6bbdd898,2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf,pdf,1288180,e84e6bbdd89889788d65b9e10336673c02fbe30f450617204af1a41d5136b711,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026门头沟一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026门头沟一模/试卷/试卷.pdf | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Θù¿σñ┤µ▓ƒΣ╕Çµ¿í/Φ»òσì╖/Φ»òσì╖.pdf,8,pdfinfo,pending,pending,
Sde758e5e7950,2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx,/Users/wanglifei/Desktop/gpt和claude共同的小窝/00_共同资料/原材料/2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx,pptx,119656,de758e5e79500dd06e08fd5c9bb4ddc1a7dfcd46546912d0b3a0c989fda7e724,2026模拟题,Y,,3,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026顺义一模/细则/细则.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/2026模拟题_学生题库_按考试类型整理_20260914/02_一模/2026顺义一模/细则/细则.pptx | /Users/wanglifei/Desktop/gpt和claude共同的小窝/DeepSeek_政治题库资料库_20260918/tmp/zip_extract/2026模拟题_完整版/2026µ¿íµïƒΘóÿ_σ¡ªτöƒΘóÿσ║ô_µîëΦÇâΦ»òτ▒╗σ₧ïµò┤τÉå_20260914/02_Σ╕Çµ¿í/2026Θí║Σ╣ëΣ╕Çµ¿í/τ╗åσêÖ/τ╗åσêÖ.pptx,11,python-pptx len(slides),pending,pending,
